id,normalized_name,gender
5890,laid-back teacher,
5891,young chalmers,
5892,saloonkeeper,
5893,injured cast member,
5894,voice of god,
5895,avatar bart,
5896,avatar jimbo,
5897,avatar dolph,
5898,avatar kearney,
5899,avatar milhouse,
5900,taxi dragon,
5901,kamala,
5902,roz,
5903,robot seal,
5904,paul flart,
5905,undertaker,
5906,howard jr,
5907,reps,
5908,miss wyoming,
5909,robot maid,
5910,game developer,
5911,ethiopian waitress,
5912,ethiopians,
5913,marges taste buds,
5914,simpsonsfoodies,
5915,foie greg,
5916,amuse bruce,
5917,spanish chef,
5918,tony bourdain,
5877,wayne,m
5839,dr zander,m
5824,walther hotenhoffer,m
5829,chong,m
5919,mario batali,
5920,swedish chef,
5921,british voice,
5922,gordon ramsay,
5923,thug,
5924,foodies,
5925,young uns,
5926,young thug,
5927,homer taste buds,
5928,paleontologist,
5929,stagehand 1,
5930,stagehand 2,
5931,gang,
5932,neil gaiman,
5934,lackeys,
5935,zombie bride,
5936,female marketing executive,
5937,male marketing executive,
5938,karaoke operator,
5940,dottie,
5941,regulator,
5942,diversity kitten,
5943,wheelchair kitten,
5944,skanky girl,
5945,fatso,
5946,eunice,
5948,young executive,
5949,woman executive,
5950,adult audience,
5951,tick-tock,
5952,kevin dillon,
5953,crew members,
5954,burly crew member,
5955,janeane garofolo,
5956,elderly principal skinner,
5957,jiff,
5958,skippy,
5959,adult milhouse,
5960,zia,
5961,robot doctor,
5962,guitarist,
5963,holo-book,
5964,maudes ghost,
5965,ticket agent,
5966,recorded announcement,
5967,australian man,
5968,aged burns,
5969,adult kearney,
5970,tree,
5971,handsome male android,
5972,delivery nurse,
5973,adult ralph,
5974,adult ralph 2,
5975,adult ralph 3,
5976,lenny,
5977,carl,
5978,tsa agent,
5979,tsa baby,
5980,tsa officer,
5981,ethnic man,
5982,air marshal,
5983,mystery man,
5984,cbsbn executive,
5985,lefty loony,
5986,female cbsbn executive,
5987,chris christie,
5988,james madison,
5989,other cars driver,
5990,fireman 1,
5991,fireman 2,
5992,fireman 3,
5993,male twin,
5994,2nd male twin,
5995,mexican duffman,
5996,bar rag,
5997,bartholom̩,
5998,lise,
5999,marguerite,
6000,french men,
6001,homeur,
6002,archbishop smithers,
6003,le duc,
6004,archbishop,
6005,sponge,
6006,french wiggum,
6007,adoring young women,
6008,viking homer,
6009,viking lenny,
6010,monk 2,
6011,monk 3,
6012,persian trader,
6013,christian homer,
6014,king nelson,
6015,discarded wives,
6016,servant jimbo,
6017,scheherazade,
6018,scherazade,
6019,nobleman,
6020,pope julius,
6021,michelangelo,
6022,rat,
6023,union soldier,
6024,extra large underwear,
5939,robert marlowe,m
5933,slick publisher,m
6026,adam,
6027,guy driving by,
6028,frida,
6029,jerri,
6030,3rd twin,
6031,pyramus father,
6032,thisbe,
6033,parrot,
6034,voice from tv,
6035,hadley,
6036,pauline pfeiffer,
6037,marlin,
6038,cloaked member,
6039,hank williams,
6040,shelbyville announcer,
6041,julian assange,
6042,paula paul,
6043,marine,
6044,perky checkout lady,
6045,shepard fairey,
6046,robbie conal,
6047,kenny scharf,
6048,pompous arts editor,
6049,arts editors,
6050,ron english,
6051,thought bubble apu,
6052,store worker,
6053,much-scarier death,
6054,shorts bart,
6055,shorts homer,
6056,shorts lisa,
6057,shorts marge,
6058,sideshow mel shakespeare,
6059,moes,
6060,flanders mouth and moustache,
6061,lang-soo,
6062,table of brunchers,
6063,beautiful boy,
6064,robot catcher,
6065,robot 3rd baseman,
6066,pointing robot,
6067,another robot,
6068,yet another robot,
6069,dying robot,
6070,robot 3,
6071,hound,
6072,fishing robot,
6073,fitness salesman,
6074,elderly homer,
6075,elderly marge,
6076,terrified man,
6077,jennifer aniston,
6078,handsome funny guy,
6079,shirtless rugged man,
6080,kitten,
6081,thought bubble jimbo,
6082,1-year-old homer,
6083,strange man,
6084,giant cat,
6085,check-in agent,
6086,tough announcer,
6088,kidzone rep,
6089,caribbean boy,
6090,singaporean girl,
6091,80-year-old bart,
6092,elderly nelson,
6093,skeet shooter,
6094,captain svalbard,
6095,norwegian ensign,
6096,joey scazzazone,
6097,cult followers,
6098,filipino steward,
6099,wheelchair boy,
6100,dave the lifeguard,
6101,treat williams,
6102,portuguese boy,
6103,cruiser,
6104,russian businessman,
6105,criminal guests,
6106,german criminal,
6107,mistress,
6109,homers reflection,
6110,hufnpuffalus,
6111,drug lord,
6112,drug lords wife,
6113,feminist left-handed woman,
6114,strident left-handed man,
6115,lgbt group,
6116,embarrassed man,
6117,christian teacher,
6118,talking dog,
6119,older flanders,
6120,college grad todd,
6121,sally scantron sheet,
6122,peter pencil,
6123,sallypeter,
6124,sleazy sam,
6125,farmwife,
6126,pistons,
6087,rowan priddis,m
6108,cain,m
6128,senior tsa agent,
6129,wardrobe man,
6130,dangling accountant,
6131,spuckler kid,
6132,crowd ow,
6133,voice chip,
6134,manhole paparazzo,
6135,egg bearers,
6136,egg bearer,
6137,crowd in bleachers,
6138,old man wellbottom,
6139,jj hunsecker,
6140,ny father,
6141,ny mother,
6142,buff cowboy,
6143,new york cab driver,
6144,sophisticated girl,
6145,theater cashier,
6146,new york guy,
6147,guitar player,
6148,shakespearean vendor,
6149,other audience members,
6150,unidentified baldwin,
6151,unidentified estevez,
6152,hipster man,
6153,shakespearean actor,
6154,new york cop,
6155,al roker,
6156,barts,
6157,t,
6158,ethereal being,
6159,2nd ethereal being,
6160,ethereal beings,
6161,little marge,
6162,pattyselma,
6163,demons,
6164,mysterious figure,
6165,corrupt pope homer,
6166,fop homer,
6167,caveman homer,
6168,egyptian slave homer,
6169,jeff gordon,
6170,evil wizard,
6171,meredith milgram,
6172,septuplets,
6173,thought bubble dr hibbert,
6174,thought bubble bernice,
6175,roberto dinero,
6176,robert dinero,
6177,female orderly,
6178,male orderly,
6179,burly biker,
6180,spiro,
6181,young spiro,
6182,marvin hamlisch,
6183,chanteuse,
6184,young rita,
6185,rita,
6186,jennifer tilly,
6187,puppet,
6188,dealer avatar,
6189,elderly owner,
6191,joey the arsonist,
6192,kenny the problem,
6193,bulgarian woman,
6194,giant grasshopper,
6195,teenage female voice,
6196,teenage female voice 2,
6197,relieved mom,
6198,crazed dad,
6199,girls mom,
6200,barney blimp,
6201,dejected barfly,
6202,auditor,
6203,pleasant voice,
6204,distinguished elderly voice,
6205,7-year-old brockman,
6206,short man,
6207,upbeat announcer,
6208,man with tree hat,
6209,tree hoper,
6210,seminar leader,
6211,donut manterence,
6213,t-rex,
6214,yo-yo,
6215,tattoo artist,
6216,nursing women,
6217,nursing toddler,
6218,cool kids,
6219,colin meloy,
6220,pretentious rat lover,
6221,futuristic man,
6222,old-timey hipster,
6223,myphone,
6224,cool people,
6225,villageville crowd,
6226,electronic donkey voice,
6227,bongo,
6228,baby homer,
6229,toad,
6212,terence,m
6230,young herman,
6231,12-year-old lou,
6232,miss viola,
6233,other dad,
6234,mom with laser,
6235,moms,
6236,red dad,
6237,furious dad,
6238,psycho dad,
6239,ape heads,
6241,dr eugene blatz,
6242,overlord,
6243,post-apocalyptic crowd,
6244,prepper,
6245,zombie kid,
6246,zombie dad,
6247,moleman jr,
6248,jennifer,
6249,angel skinner,
6250,mrs skinner devil,
6251,popeyes,
6252,wrecking ball operator,
6253,bird wrangler,
6254,mav,
6255,portia,
6256,mavs dad,
6257,male gps,
6258,musicologist,
6259,other musicologist,
6260,french-canadian mountain man,
6261,hillbilly mc,
6262,barry the satellite tv guy,
6263,devon peacock,
6264,superhero with claws,
6265,max weinberg,
6266,brazilian man,
6267,brazilian 12-year-old boy,
6268,melvis,
6269,caricature,
6270,ol joe clabby,
6271,front desk man,
6272,kicked-out husband 1,
6273,kicked-out husband 2,
6274,robert a caro,
6275,alan rickman,
6276,video game woman,
6277,futuristic computer,
6278,sensitive female voice,
6279,hillbilly,
6280,hillbilly 2,
6281,face,
6282,storytime sue,
6284,duffman voice milhouse,
6285,cute puppet,
6286,bus vendor,
6287,bus station guy,
6288,pr person,
6289,macho narrator,
6290,cj ramone,
6291,oldsters,
6292,angry crowd,
6293,glamorous godfrey,
6294,swedish wrestler,
6295,elderly audience,
6296,nerdy fat kid,
6298,nurse dora,
6299,capri,
6300,richard dawkins demon,
6301,color man,
6302,man stuck inside,
6303,middle-aged jasper,
6304,janet reno,
6305,middle-aged jewish man,
6306,justine,
6307,school courtroom,
6308,evil scientist,
6309,superspy,
6310,chef naziwa,
6311,male diner,
6312,stella,
6313,stanley kowalski,
6314,stanley kowalski milhouse,
6315,school therapist,
6316,searchy,
6317,brandos head,
6318,karl malden,
6319,piece of sushi,
6320,ghibli-esque creatures,
6321,chefs,
6322,fat brando,
6323,sex shop salesman,
6324,sushi piece,
6325,2nd sushi piece,
6327,female parishioners,
6328,parishioners,
6329,oogle driver,
6330,oogle worker,
6331,warm female voice,
6332,male singers,
6326,rev hooper,m
6297,ms cantwell,f
6240,lloyd,m
6333,ken,
6334,doesnt like anything,
6335,cop with a secret,
6336,sonny rollins,
6337,man in van,
6338,princess diana,
6339,gandhi,
6340,stockbrokers,
6341,frink-e-min,
6342,slava,
6343,zhenya,
6344,vigorous older man,
6345,justin bieber,
6346,men in audience,
6347,male british announcer,
6348,planet jackson,
6349,french scientist,
6350,blaise pascal,
6351,silly squirrel,
6352,male icelander,
6353,ingimar,
6354,icelanders,
6355,female icelander,
6356,wise old icelander,
6357,carls father,
6358,everyone in iceland,
6359,1-year-old bart,
6360,1-year-old nelson,
6361,hippie-looking guy,
6362,pbs announcer,
6363,mr drake,
6364,polly,
6365,lord upton,
6366,dowager grandmum,
6367,homers friends,
6368,800-pound homer,
6369,thought bubble ben,
6370,george h w bush,
6371,booth worker,
6372,frumpy friend,
6373,halpern,
6374,official-sounding voice,
6375,fat in the hat,
6376,borax,
6377,fighter pilots,
6378,fighter pilot 1,
6379,fighter pilot 2,
6380,legless wiseguy,
6381,big mouth,
6382,freaks,
6383,kent brockmans thoughts,
6384,mr burns,
6385,lilah,
6386,rachel maddow,
6387,dexter colt,
6388,newsstand operator,
6389,siri,
6390,marksman,
6391,nancy sinatra-type singer,
6392,man on fire,
6393,man with wings,
6394,william conrad-style narrator,
6395,gretchen,
6396,lamaze instructor,
6397,calliope,
6398,toy cow,
6399,joy,
6400,homer jr,
6402,drivers,
6403,pigsty,
6404,1st first grader,
6405,2nd first grader,
6406,walter mondale,
6407,john kerry,
6408,anderson cooper,
6409,male singer,
6410,female astronaut,
6411,sea sponge,
6412,squiduardo,
6413,widowfish,
6414,president obama,
6415,aspiring krustys,
6416,rastafarian krusty,
6417,jamaican singers,
6418,itchem,
6419,somber irish krusty,
6420,irish clown father,
6421,pregnant irish girl,
6422,irish krusty,
6423,krustys,
6424,mexican krusty,
6425,botswana krusty,
6426,jimmy stewart,
6427,mechanical spider,
6428,slavic man,
6429,midwestern dad,
6430,midwestern woman,
6431,boarder,
6432,female boarder,
6433,out-of-towners,
6434,church reporter,
6642,cgi homer,
6435,female tourist,
6436,honeymooning bride,
6437,king winter,
6438,childs mother,
6439,childs father,
6440,nasreen,
6441,boarders,
6442,singing man,
6443,british tourist,
6444,plant employee 1,
6445,plant employee 2,
6446,the collider,
6447,altar boy,
6448,raiders dad,
6449,altar boy usher,
6450,serious announcer,
6451,paul rudd,
6452,leslie mann,
6453,sleazy executive,
6454,deputy director gratman,
6455,young fbi agent,
6456,fbi trooper 1,
6457,fbi trooper 2,
6458,fbi trooper 3,
6459,criminal 1,
6460,criminal 2,
6461,criminals,
6462,criminal 3,
6463,gottfrid,
6464,death metal lead singer,
6465,judd apatow,
6466,seth rogen,
6467,producers,
6468,federal judge,
6469,producer 1,
6470,producer 2,
6471,producer 3,
6472,producer 4,
6473,channing tatum,
6474,grim announcer,
6475,radioactive mans thoughts,
6476,the fracker,
6477,charcoal briquette,
6478,citizen solar,
6479,wind lad,
6480,petroleus rex,
6481,harlan ellison,
6482,strawberry,
6483,real stan lee,
6484,kumiko,
6485,jim-jam bonks,
6486,yutaka,
6487,michiko,
6488,bart snail,
6489,stress ball,
6490,will lyman,
6491,anonymous expert,
6492,glasses,
6493,hersheys kid,
6494,owl valentine,
6495,jonesy,
6496,dr carlock,
6497,rev kartawijaya,
6498,devil kid,
6499,kid with lisp,
6501,freedom,
6502,comic book guys bird,
6503,animated krusty,
6504,alarmist narrator,
6505,jenny mccarthy,
6506,monsarno rep,
6507,researcher,
6508,teens,
6509,docent,
6510,worker on ground,
6511,worker on ladder,
6512,hibberts father,
6513,city health employee,
6514,old jewish mans late wife,
6515,uncle bill,
6516,bingo caller,
6517,old man 1,
6518,old man 2,
6519,mildred,
6520,female dj,
6521,female d j,
6522,gang member,
6523,sat prepper 1,
6524,sat prepper 2,
6525,crowds,
6526,dawn,
6527,speedo salesman,
6528,sabine,
6529,klaus ziegler,
6530,stephen douglas,
6531,elderly japanese man,
6532,ezra,
6533,federation executive,
6534,federation executive 2,
6535,brazilian lady,
6536,voice from tablet,
6537,brazilian fans,
6538,el divo,
6539,andres cantor,
6540,spanish announcer,
6541,antonio,
6542,2nd gambler,
6543,samba instructor,
6544,man in robe,
6545,drycleaner guys,
6546,brazil fan,
6547,german fan,
6548,older german man,
6549,brazilians,
6550,softball player,
6551,body shop clerk,
6552,lucas,
6553,marge 7,
6554,adult lucas,
6555,jerry,
6556,adult jenda,
6557,dinosaur trainer,
6558,zombie milhouse,
6559,brunette,
6560,alien woman,
6561,adult dolph,
6562,chief ralph,
6563,picard,
6564,adult maggie,
6565,santas little hybrid,
6566,self-driving car,
6567,bartenders,
6568,hispanic guy in truck,
6569,mrs trunch,
6570,haitian woman,
6571,20-something wife,
6572,20-something husband,
6573,12-year-old homer,
6574,cats,
6575,british man,
6576,booth,
6577,snooty judge,
6578,cathy,
6579,wallis,
6580,wiseguy boy,
6581,gus huebner,
6582,tumi,
6583,peter sagal,
6584,carl kasell,
6585,minority whip,
6586,mean girl,
6587,edwin moses,
6588,super milhouse,
6589,lisping boy,
6590,cassidy the crocodile,
6591,henrietta kitten,
6592,krustys head,
6593,jeff ross,
6594,sarah silverman,
6595,rabbis,
6596,rabbi rudenstein,
6597,teenaged krusty,
6598,clive meriwether,
6599,david hyde pierce,
6600,neil simon,
6601,middle-aged krusty,
6602,german housekeeper,
6603,rodney dangerfield,
6604,resusci-annie,
6605,ceelo green-type,
6607,gitmo,
6608,nfl narrator,
6609,captain bowditchsailors,
6610,trudy zengler,
6611,kid demon,
6612,bully demon,
6613,screaming torso,
6614,demon girl,
6615,principal head 2,
6616,demon teacher,
6617,jeffistopheles,
6618,jock demon,
6619,hot stuff,
6620,principal head 1,
6621,noah webster,
6622,miserable man,
6624,wiseguys,
6625,moogleonardcarltondum,
6626,dum,
6627,leonardcarlton,
6628,partygoer,
6629,stanley kubrick,
6630,al bundy,
6631,peg alien,
6632,original marge,
6633,original homer,
6634,original bart,
6635,regular ghost marge,
6636,regular ghost lisa,
6637,regular ghost homer,
6638,original ghost marge,
6639,regular ghost marge original ghost marge,
6640,original ghost bart,
6641,original ghost homer,
6623,moog,m
6643,cgi dog,
6644,minion marge simpson,
6645,minion homer simpson,
6646,original ghost lisa,
6648,mutant charlie,
6649,maxine,
6650,hedonismbot,
6651,jukebox record,
6652,leela,
6653,fry,
6655,hermes,
6656,dr zoidberg,
6657,fryprofessorleela,
6658,morbo,
6659,linda,
6660,bart goblins,
6661,scruffy,
6662,spoiled 2-year-old,
6663,lrrr,
6664,ndnd,
6665,teacher in back,
6666,mr lassen,
6667,desert hipster,
6668,cupcake man,
6669,blazing guy veteran,
6670,hipster woman,
6671,tuba player,
6672,blazing guy hipster,
6673,fire priestess,
6674,2nd reveler,
6675,man in center of prison,
6676,nelson comet,
6677,king toot,
6678,guitar central employee 1,
6679,stig,
6680,sungazer singer,
6681,nick delacourt,
6682,peter dabbruzio,
6683,shredder stevens,
6684,lords of rock,
6685,sammy hagar,
6686,freddy freeman,
6687,forum announcer,
6688,covercraft,
6689,r3,
6690,golden robot,
6691,karaoke machine,
6692,wiseguy vendor,
6693,blue,
6694,nutcracker,
6695,scarecrow,
6696,italian father,
6697,wise elderly alien,
6698,pirates,
6699,manic mouse,
6700,cool zone recording,
6701,parkgoers,
6702,alien porn starfemale alien porn star,
6703,flying squirrel,
6704,alien attorney,
6705,bagpiper,
6706,alien mom,
6707,alien momalien kids,
6708,young female creature,
6709,intellectual alien,
6710,alien announcer 1,
6711,klaunax,
6712,sweet male voices,
6713,gentle voice,
6714,alien man,
6715,space broccoli,
6716,don bookner,
6717,circus audience,
6718,fingernail man,
6719,sven-golly,
6721,elon,
6722,imaginer,
6723,young jewish man,
6724,young moleman,
6725,tuscaloosa people,
6726,pharrell williams,
6727,pridesters,
6728,albert,
6729,laney fontaine,
6730,lady duff,
6731,book club member,
6732,other book club member,
6733,head inspector,
6734,sikh cab driver,
6735,jim ignatowski,
6736,chapin-like singer,
6737,harry chapin-type singer,
6738,cabbies,
6739,smile,
6741,pedicab driver,
6742,smithers thoughts,
6743,aged moe,
6744,richard branson,
6745,church group,
6740,kemi,f
6647,maxine lombard,f
6746,cocktail waitresses,
6747,security thug 1,
6748,security thug 2,
6749,latino workers,
2,homer simpson,m
15,c montgomery burns,m
139,krusty the clown,m
140,rev timothy lovejoy,m
801,comic book guy,m
56,narrator,m
1413,cletus spuckler,m
2369,gil gunderson,m
1508,the rich texan,m
1114,rainier wolfcastle,m
1975,manjula nahasapeemapetilon,f
3843,declan desmond,m
3057,lindsay naegle,f
5947,annie crawford,f
2256,frank grimes,m
6190,dan gillick,m
2065,drederick tatum,m
5152,chazz busby,m
3853,julio,m
5848,raymondo,m
5625,shauna chalmers,f
1336,female executive,f
3390,judge harm,f
2513,ray magini,m
6127,lady gaga,f
108,herman hermann,m
6720,elon musk,m
6500,diggs,m
1653,jay,m
5369,parson,m
4234,chloe,f
5830,cheech,m
2675,wally,m
844,llewellyn sinclair,m
3266,lt smash,m
1548,ben,m
6654,professor farnsworth,m
156,security guard,m
5012,dwight,m
3995,roofi,m
3289,howard k duff viii,m
6401,isabel gutierrez,f
5453,lyle mccarthy,m
5547,bob costas,m
2710,saleswoman,f
1577,dr zweig,f
5228,patrick,m
4715,lunchlady dora,f
5301,juliet hobbes,f
2973,brother faith,m
3159,jesse grass,m
4335,madam wu,f
669,horst,m
3677,mrs mcconnell,f
4116,gina vendetti,f
2859,lifeways editor,m
4821,captain jack,m
6606,captain bowditch,m
5222,ron rabinowitz,m
5728,martha stewart,f
1770,officer goodman,m
1634,evan conover,m
1868,agent johnson,m
